Year/Month/Day,Hour/Minute/Second,MPSAS,Temp(C),LunarAlt(deg),LunarPhase,Elapsed Time(min)
5/15/2018,3:5:44,19.39,30.2,-27.1,0,435.483
5/15/2018,3:10:44,19.36,29.9,-26.4,0,441.133
5/15/2018,3:15:44,19.38,29.9,-25.7,0,446.7
5/15/2018,3:20:44,19.38,29.9,-25.1,0,452.183
5/15/2018,3:25:44,19.37,29.9,-24.4,0,457.583
5/15/2018,3:30:44,19.35,29.9,-23.6,0,462.9
5/15/2018,3:35:44,19.34,29.6,-22.9,0,468.133
5/15/2018,3:40:44,19.35,29.6,-22.2,0,473.283
5/15/2018,3:45:44,19.35,29.6,-21.4,0,478.35
5/15/2018,3:50:44,19.32,29.6,-20.7,0,483.367
5/15/2018,3:55:44,19.32,29.6,-19.9,0,488.467
5/15/2018,4:0:44,19.29,29.6,-19.1,0,493.65
5/15/2018,4:5:44,19.28,29.6,-18.4,0,499.383
5/15/2018,4:10:44,19.29,29.6,-17.6,0,505.033
5/15/2018,4:15:44,19.31,29.6,-16.8,0,510.6
5/15/2018,4:20:44,19.28,29.6,-16,0,516.083
5/15/2018,4:25:44,19.25,29.3,-15.1,0,521.483
5/15/2018,4:30:44,19.28,29.3,-14.3,0,526.8
5/15/2018,4:35:44,19.28,29.3,-13.5,0,532.033
5/15/2018,4:40:44,19.28,29.3,-12.7,0,537.183
5/15/2018,4:45:44,19.3,29.3,-11.8,0,542.25
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
5.96,19.44,17.997,19.375,13.48,29.3,40.2,32.4806,31.5,10.9,

5/15/2018 -- 5/16/2018
5/15/2018,20:15:45,6.77,37.3,-4.2,0.01,0
5/15/2018,20:20:45,6.9,37.3,-5,0.01,5.5
5/15/2018,20:25:45,7.06,37,-5.9,0.01,10.9167
5/15/2018,20:30:45,7.47,37.3,-6.7,0.01,16.25
5/15/2018,20:35:45,8.15,37,-7.6,0.01,21.5
5/15/2018,20:40:45,8.93,37,-8.4,0.01,26.6667
5/15/2018,20:45:45,9.56,37,-9.2,0.01,31.75
5/15/2018,20:50:45,10.32,37,-10,0.01,36.75
5/15/2018,20:55:45,11.26,37,-10.8,0.01,41.8333
5/15/2018,21:0:45,12.39,36.7,-11.6,0.01,47
5/15/2018,21:5:45,13.45,36.7,-12.4,0.01,52.75
5/15/2018,21:10:45,14.46,36.7,-13.2,0.01,58.4167
5/15/2018,21:15:45,15.22,36.4,-14,0.01,64
5/15/2018,21:20:45,15.96,36.4,-14.8,0.01,69.5
5/15/2018,21:25:45,16.77,36.4,-15.6,0.01,74.9167
5/15/2018,21:30:45,17.58,36.4,-16.3,0.01,80.25
5/15/2018,21:35:45,18.11,36,-17.1,0.01,85.5
5/15/2018,21:40:45,17.84,36,-17.8,0.01,90.6667
5/15/2018,21:45:45,17.01,36,-18.5,0.01,95.75
5/15/2018,21:50:45,17.1,36,-19.2,0.01,100.75
5/15/2018,21:55:45,16.67,35.7,-20,0.01,105.833
5/15/2018,22:0:45,17.78,35.7,-20.7,0.01,111
5/15/2018,22:5:45,17.82,35.4,-21.3,0.01,116.75
5/15/2018,22:10:45,17.32,35.4,-22,0.01,122.417
5/15/2018,22:15:45,17.34,35.1,-22.7,0.01,128
5/15/2018,22:20:45,17.24,35.1,-23.3,0.01,133.5
5/15/2018,22:25:45,17.34,34.8,-24,0.01,138.917
5/15/2018,22:30:45,17.23,34.8,-24.6,0.01,144.25
5/15/2018,22:35:45,17.22,34.4,-25.2,0.01,149.5
5/15/2018,22:40:45,17.28,33.8,-25.8,0.01,154.667
5/15/2018,22:45:45,17.51,33.1,-26.4,0.01,159.75
5/15/2018,22:50:45,17.49,32.8,-27,0.01,164.75
5/15/2018,22:55:45,17.9,32.2,-27.5,0.01,169.833
5/15/2018,23:0:45,18.36,31.9,-28.1,0.01,175
5/15/2018,23:5:45,18.46,31.5,-28.6,0.01,180.75
5/15/2018,23:10:45,18.94,31.2,-29.1,0.01,186.417
5/15/2018,23:15:45,18.87,30.9,-29.6,0.01,192
5/15/2018,23:20:45,19.19,30.9,-30.1,0.01,197.5
5/15/2018,23:25:45,18.88,30.9,-30.6,0.01,202.917
5/15/2018,23:30:45,18.66,30.9,-31,0.01,208.25
5/15/2018,23:35:45,18.37,30.9,-31.5,0.01,213.5
5/15/2018,23:40:45,17.9,30.9,-31.9,0.01,218.667
5/15/2018,23:45:45,17.6,30.9,-32.3,0.01,223.75
5/15/2018,23:50:45,17.79,30.9,-32.6,0.01,228.75
5/15/2018,23:55:45,17.93,30.6,-33,0.01,233.833
5/16/2018,0:0:45,18.09,30.6,-33.3,0.01,239
5/16/2018,0:5:45,18.11,30.6,-33.6,0.01,244.75
5/16/2018,0:10:45,18.2,30.2,-33.9,0.01,250.417
5/16/2018,0:15:45,18.3,30.2,-34.2,0.01,256
5/16/2018,0:20:45,17.71,30.2,-34.4,0.01,261.5
5/16/2018,0:25:45,17.51,30.2,-34.7,0.01,266.917
5/16/2018,0:30:45,18.23,29.9,-34.9,0.01,272.25
5/16/2018,0:35:45,17.74,29.9,-35.1,0.01,277.5
5/16/2018,0:40:45,17.78,29.9,-35.2,0.01,282.667
5/16/2018,0:45:45,17.77,29.9,-35.4,0.01,287.75
5/16/2018,0:50:45,18.09,29.9,-35.5,0.01,292.75
5/16/2018,0:55:45,18.08,29.9,-35.6,0.01,297.833
5/16/2018,1:0:45,18.2,29.9,-35.7,0.01,303
5/16/2018,1:5:45,18.3,29.9,-35.7,0.01,308.75
5/16/2018,1:10:45,18.29,29.9,-35.8,0.01,314.417
5/16/2018,1:15:45,18.22,29.9,-35.8,0.01,320
5/16/2018,1:20:45,18.09,29.9,-35.8,0.01,325.5
5/16/2018,1:25:45,17.87,29.9,-35.7,0.01,330.917
5/16/2018,1:30:45,17.85,29.9,-35.7,0.01,336.25
5/16/2018,1:35:45,17.87,29.9,-35.6,0.01,341.5
5/16/2018,1:40:45,17.9,29.9,-35.5,0.01,346.667
5/16/2018,1:45:45,18,29.9,-35.3,0.01,351.75
5/16/2018,1:50:45,18.06,29.9,-35.2,0.01,356.75
5/16/2018,1:55:45,18.08,29.9,-35,0.01,361.833
5/16/2018,2:0:45,18.14,29.9,-34.8,0.01,367
5/16/2018,2:5:45,18.06,29.9,-34.6,0.01,372.75
5/16/2018,2:10:45,18.02,29.9,-34.4,0.01,378.417
5/16/2018,2:15:45,17.99,29.9,-34.1,0.01,384
5/16/2018,2:20:45,18.06,29.9,-33.8,0.01,389.5
5/16/2018,2:25:45,18.13,29.9,-33.5,0.01,394.917
5/16/2018,2:30:45,18.21,29.9,-33.2,0.01,400.25
5/16/2018,2:35:45,18.34,30.2,-32.8,0.01,405.5
5/16/2018,2:40:45,18.71,30.2,-32.5,0.01,410.667
5/16/2018,2:45:45,19.18,30.2,-32.1,0.01,415.75
5/16/2018,2:50:45,19.25,30.2,-31.7,0.01,420.75
5/16/2018,2:55:45,19.4,30.2,-31.3,0.01,425.833
5/16/2018,3:0:45,19.31,30.2,-30.9,0.01,431
5/16/2018,3:5:45,19.2,30.2,-30.4,0.01,436.75
5/16/2018,3:10:45,18.94,30.2,-29.9,0.01,442.417
5/16/2018,3:15:45,18.79,30.2,-29.4,0.01,448
5/16/2018,3:20:45,18.5,30.2,-28.9,0.01,453.5
5/16/2018,3:25:45,18.42,30.2,-28.4,0.01,458.917
5/16/2018,3:30:45,18.4,30.2,-27.9,0.01,464.25
5/16/2018,3:35:45,18.35,30.2,-27.3,0.01,469.5
5/16/2018,3:40:45,18.3,30.2,-26.8,0.01,474.667
5/16/2018,3:45:45,18.33,30.2,-26.2,0.01,479.75
5/16/2018,3:50:45,18.32,30.2,-25.6,0.01,484.75
5/16/2018,3:55:45,18.16,30.2,-25,0.01,489.833
5/16/2018,4:0:45,18.16,30.2,-24.4,0.01,495
5/16/2018,4:5:45,18.33,30.2,-23.7,0.01,500.75
5/16/2018,4:10:45,18.69,30.2,-23.1,0.01,506.417
5/16/2018,4:15:45,19.01,30.2,-22.4,0.01,512
5/16/2018,4:20:45,19.25,30.2,-21.8,0.01,517.5
5/16/2018,4:25:45,18.72,30.2,-21.1,0.01,522.917
5/16/2018,4:30:45,19.09,30.2,-20.4,0.01,528.25
5/16/2018,4:35:45,18.71,30.2,-19.7,0.01,533.5
5/16/2018,4:40:45,18.33,30.2,-19,0.01,538.667
5/16/2018,4:45:45,18.08,30.2,-18.2,0.01,543.75
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
6.77,19.4,17.1128,17.985,12.63,29.9,37.3,32.031,29.9,7.4,

5/16/2018 -- 5/17/2018
5/16/2018,20:15:46,6.86,29.9,8,0.04,0
5/16/2018,20:20:46,7.22,29.9,7.1,0.04,5.51667
5/16/2018,20:25:46,7.69,29.9,6.2,0.04,10.95
5/16/2018,20:30:46,8.24,29.9,5.3,0.04,16.3
5/16/2018,20:35:46,8.76,29.9,4.4,0.04,21.5667
5/16/2018,20:40:46,9.4,29.9,3.5,0.04,26.75
5/16/2018,20:45:46,10.17,29.9,2.6,0.04,31.85
5/16/2018,20:50:46,10.95,29.9,1.8,0.04,36.8667
5/16/2018,20:55:46,11.89,29.9,0.9,0.04,41.9333
5/16/2018,21:0:46,12.94,29.9,0,0.04,47.0833
5/16/2018,21:5:46,14.02,29.9,-0.8,0.04,52.85
5/16/2018,21:10:46,15.05,30.2,-1.7,0.04,58.5333
5/16/2018,21:15:46,16.03,30.2,-2.5,0.04,64.1333
5/16/2018,21:20:46,16.78,30.2,-3.4,0.04,69.65
5/16/2018,21:25:46,17.29,30.2,-4.2,0.04,75.0833
5/16/2018,21:30:46,17.09,30.2,-5,0.04,80.4333
5/16/2018,21:35:46,16.38,30.2,-5.9,0.04,85.7
5/16/2018,21:40:46,16.3,30.2,-6.7,0.04,90.8833
5/16/2018,21:45:46,17.93,30.2,-7.5,0.04,95.9833
5/16/2018,21:50:46,18.14,30.2,-8.3,0.04,101
5/16/2018,21:55:46,17.69,30.2,-9.1,0.04,106.067
5/16/2018,22:0:46,16.27,30.2,-9.9,0.04,111.217
5/16/2018,22:5:46,17.2,30.2,-10.6,0.04,116.983
5/16/2018,22:10:46,17.18,30.2,-11.4,0.04,122.667
5/16/2018,22:15:46,16.89,30.2,-12.2,0.04,128.267
5/16/2018,22:20:46,16.46,30.2,-12.9,0.04,133.783
5/16/2018,22:25:46,16.92,30.2,-13.7,0.04,139.217
5/16/2018,22:30:46,16.05,30.2,-14.4,0.04,144.567
5/16/2018,22:35:46,16.24,30.2,-15.2,0.04,149.833
5/16/2018,22:40:46,17.08,30.2,-15.9,0.04,155.017
5/16/2018,22:45:46,16.36,30.2,-16.6,0.04,160.117
5/16/2018,22:50:46,16.52,30.2,-17.3,0.04,165.133
5/16/2018,22:55:46,16.71,30.2,-18,0.04,170.2
5/16/2018,23:0:46,17.31,30.2,-18.7,0.04,175.35
5/16/2018,23:5:46,17.57,30.2,-19.3,0.04,181.117
5/16/2018,23:10:46,16.74,30.2,-20,0.04,186.8
5/16/2018,23:15:46,17.89,30.2,-20.6,0.04,192.4
5/16/2018,23:20:46,17.94,30.2,-21.3,0.04,197.917
5/16/2018,23:25:46,18.83,30.2,-21.9,0.04,203.35
5/16/2018,23:30:46,18.05,30.2,-22.5,0.04,208.7
5/16/2018,23:35:47,17.66,30.2,-23.1,0.04,213.983
5/16/2018,23:40:47,17.35,30.2,-23.7,0.04,219.183
5/16/2018,23:45:47,18.5,29.9,-24.2,0.04,224.3
5/16/2018,23:50:47,16.39,29.9,-24.8,0.04,229.333
5/16/2018,23:55:47,16.36,29.9,-25.3,0.04,234.383
5/17/2018,0:0:47,16.58,29.9,-25.9,0.04,239.517
5/17/2018,0:5:47,18.13,29.9,-26.4,0.04,245.3
5/17/2018,0:10:47,17.64,29.9,-26.9,0.04,251
5/17/2018,0:15:47,17.4,29.9,-27.3,0.04,256.617
5/17/2018,0:20:47,18.09,29.9,-27.8,0.04,262.15
5/17/2018,0:25:47,17.89,29.9,-28.2,0.04,267.6
5/17/2018,0:30:47,17.53,29.9,-28.7,0.04,272.967
5/17/2018,0:35:47,17.85,29.6,-29.1,0.04,278.25
5/17/2018,0:40:47,19.46,29.6,-29.5,0.04,283.45
5/17/2018,0:45:47,19.57,29.6,-29.9,0.04,288.567
5/17/2018,0:50:47,19.55,29.6,-30.2,0.04,293.6
5/17/2018,0:55:47,19.08,29.3,-30.6,0.04,298.65
5/17/2018,1:0:47,18.67,29.3,-30.9,0.04,303.783
5/17/2018,1:5:47,17.33,29.3,-31.2,0.04,309.567
5/17/2018,1:10:47,16.28,29.3,-31.5,0.04,315.267
5/17/2018,1:15:47,16.61,29.3,-31.7,0.05,320.883
5/17/2018,1:20:47,16.65,29.3,-32,0.05,326.417
5/17/2018,1:25:47,16.79,29.3,-32.2,0.05,331.867
5/17/2018,1:30:47,16.71,29.3,-32.4,0.05,337.233
5/17/2018,1:35:47,17,29.6,-32.6,0.05,342.517
5/17/2018,1:40:47,17.28,29.6,-32.7,0.05,347.717
5/17/2018,1:45:47,16.64,29.6,-32.9,0.05,352.833
5/17/2018,1:50:47,16.34,29.6,-33,0.05,357.867
5/17/2018,1:55:47,15.9,29.6,-33.1,0.05,362.917
5/17/2018,2:0:47,16.26,29.6,-33.1,0.05,368.05
5/17/2018,2:5:47,16.16,29.6,-33.2,0.05,373.833
5/17/2018,2:10:47,15.78,29.6,-33.2,0.05,379.533
5/17/2018,2:15:47,15.64,29.9,-33.2,0.05,385.15
5/17/2018,2:20:47,15.84,29.9,-33.2,0.05,390.683
5/17/2018,2:25:47,15.87,29.9,-33.2,0.05,396.133
5/17/2018,2:30:47,15.78,30.2,-33.1,0.05,401.5
5/17/2018,2:35:47,15.65,30.2,-33,0.05,406.783
5/17/2018,2:40:47,15.74,30.2,-32.9,0.05,411.983
5/17/2018,2:45:47,15.59,30.2,-32.8,0.05,417.1
5/17/2018,2:50:47,15.56,30.2,-32.7,0.05,422.133
5/17/2018,2:55:47,15.68,30.2,-32.5,0.05,427.183
5/17/2018,3:0:47,15.78,30.2,-32.3,0.05,432.317
5/17/2018,3:5:47,15.86,30.2,-32.1,0.05,438.1
5/17/2018,3:10:47,15.84,30.2,-31.9,0.05,443.8
5/17/2018,3:15:47,16,30.2,-31.6,0.05,449.417
5/17/2018,3:20:47,16.24,30.2,-31.4,0.05,454.95
5/17/2018,3:25:47,15.87,30.2,-31.1,0.05,460.4
5/17/2018,3:30:47,15.7,30.2,-30.8,0.05,465.767
5/17/2018,3:35:47,15.57,30.2,-30.4,0.05,471.05
5/17/2018,3:40:47,15.45,30.2,-30.1,0.05,476.25
5/17/2018,3:45:47,15.35,30.2,-29.7,0.05,481.367
5/17/2018,3:50:47,15.26,30.2,-29.3,0.05,486.4
5/17/2018,3:55:47,15.26,30.2,-28.9,0.05,491.45
5/17/2018,4:0:47,15.2,30.2,-28.5,0.05,496.583
5/17/2018,4:5:47,15.36,30.2,-28.1,0.05,502.367
5/17/2018,4:10:47,15.5,29.9,-27.6,0.05,508.067
5/17/2018,4:15:47,15.54,29.9,-27.2,0.05,513.683
5/17/2018,4:20:47,15.49,29.9,-26.7,0.05,519.217
5/17/2018,4:25:47,15.54,29.9,-26.2,0.05,524.667
5/17/2018,4:30:47,15.4,29.9,-25.7,0.05,530.033
5/17/2018,4:35:47,15.42,29.9,-25.1,0.05,535.317
5/17/2018,4:40:47,15.46,29.6,-24.6,0.05,540.517
5/17/2018,4:45:47,15.47,29.9,-24,0.05,545.633
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
6.86,19.57,15.9259,17.69,12.71,29.3,30.2,29.9641,29.75,0.900002,

5/17/2018 -- 5/18/2018
5/17/2018,20:15:48,5.9,32.2,20,0.09,0
5/17/2018,20:20:48,6.2,32.2,19.1,0.09,5.55
5/17/2018,20:25:48,6.49,32.2,18.1,0.09,11.0167
5/17/2018,20:30:48,6.89,32.2,17.2,0.09,16.4
5/17/2018,20:35:48,7.37,31.9,16.3,0.09,21.7
5/17/2018,20:40:48,8,31.9,15.4,0.09,26.9167
5/17/2018,20:45:48,8.57,31.9,14.4,0.09,32.05
5/17/2018,20:50:48,9.35,31.5,13.5,0.09,37.1
5/17/2018,20:55:48,10.3,31.5,12.6,0.09,42.1333
5/17/2018,21:0:48,11.33,31.5,11.7,0.09,47.25
5/17/2018,21:5:48,12.4,31.2,10.8,0.09,53.05
5/17/2018,21:10:48,13.55,31.2,9.9,0.09,58.7667
5/17/2018,21:15:48,14.58,31.2,9,0.09,64.4
5/17/2018,21:20:48,15.61,31.2,8.1,0.09,69.95
5/17/2018,21:25:48,16.59,31.2,7.2,0.1,75.4167
5/17/2018,21:30:48,17.34,31.2,6.3,0.1,80.8
5/17/2018,21:35:48,17.94,31.2,5.5,0.1,86.1
5/17/2018,21:40:48,18.38,31.2,4.6,0.1,91.3167
5/17/2018,21:45:48,18.47,31.2,3.7,0.1,96.45
5/17/2018,21:50:48,18.43,31.2,2.8,0.1,101.5
5/17/2018,21:55:48,18.69,31.2,2,0.1,106.533
5/17/2018,22:0:48,18.73,31.2,1.1,0.1,111.65
5/17/2018,22:5:48,18.72,31.2,0.3,0.1,117.45
5/17/2018,22:10:48,18.92,30.9,-0.6,0.1,123.167
5/17/2018,22:15:48,18.66,30.9,-1.4,0.1,128.8
5/17/2018,22:20:48,18.96,30.9,-2.3,0.1,134.35
5/17/2018,22:25:48,19.06,30.9,-3.1,0.1,139.817
5/17/2018,22:30:48,18.89,30.9,-3.9,0.1,145.2
5/17/2018,22:35:48,19.03,30.9,-4.7,0.1,150.5
5/17/2018,22:40:48,19.28,30.9,-5.5,0.1,155.717
5/17/2018,22:45:48,19.38,30.9,-6.4,0.1,160.85
5/17/2018,22:50:48,19.38,30.6,-7.2,0.1,165.9
5/17/2018,22:55:48,19.42,30.6,-7.9,0.1,170.933
5/17/2018,23:0:48,19.35,30.6,-8.7,0.1,176.05
5/17/2018,23:5:48,19.28,30.6,-9.5,0.1,181.85
5/17/2018,23:10:48,19.1,30.2,-10.3,0.1,187.567
5/17/2018,23:15:48,19.14,30.2,-11,0.1,193.2
5/17/2018,23:20:48,19.11,30.2,-11.8,0.1,198.75
5/17/2018,23:25:48,18.86,30.2,-12.5,0.1,204.217
5/17/2018,23:30:48,18.54,30.2,-13.3,0.1,209.6
5/17/2018,23:35:48,18.33,30.2,-14,0.1,214.9
5/17/2018,23:40:48,18.47,30.2,-14.7,0.1,220.117
5/17/2018,23:45:48,18.47,30.2,-15.4,0.1,225.25
5/17/2018,23:50:48,18.81,30.2,-16.1,0.1,230.3
5/17/2018,23:55:48,18.73,30.2,-16.8,0.1,235.333
5/18/2018,0:0:48,18.57,30.6,-17.5,0.1,240.45
5/18/2018,0:5:48,18.53,30.6,-18.1,0.1,246.25
5/18/2018,0:10:48,18.6,30.6,-18.8,0.1,251.967
5/18/2018,0:15:48,18.69,30.6,-19.4,0.1,257.6
5/18/2018,0:20:48,18.68,30.6,-20,0.1,263.15
5/18/2018,0:25:48,18.78,30.6,-20.7,0.1,268.617
5/18/2018,0:30:48,18.28,30.6,-21.3,0.1,274
5/18/2018,0:35:48,19.48,30.6,-21.9,0.1,279.3
5/18/2018,0:40:48,19.08,30.6,-22.4,0.1,284.517
5/18/2018,0:45:48,19.7,30.6,-23,0.1,289.65
5/18/2018,0:50:48,19.5,30.6,-23.6,0.11,294.7
5/18/2018,0:55:48,19.01,30.6,-24.1,0.11,299.733
5/18/2018,1:0:48,17.38,30.6,-24.6,0.11,304.85
5/18/2018,1:5:48,18.32,30.6,-25.1,0.11,310.65
5/18/2018,1:10:48,19.69,30.6,-25.6,0.11,316.367
5/18/2018,1:15:48,19.65,30.6,-26.1,0.11,322
5/18/2018,1:20:48,19.73,30.2,-26.6,0.11,327.55
5/18/2018,1:25:48,19.75,30.2,-27,0.11,333.017
5/18/2018,1:30:48,19.72,30.2,-27.4,0.11,338.4
5/18/2018,1:35:48,19.68,30.2,-27.8,0.11,343.7
5/18/2018,1:40:48,19.37,30.2,-28.2,0.11,348.917
5/18/2018,1:45:48,19.37,30.2,-28.6,0.11,354.05
5/18/2018,1:50:48,19.46,29.9,-29,0.11,359.1
5/18/2018,1:55:48,18.06,30.2,-29.3,0.11,364.133
5/18/2018,2:0:48,19.69,30.2,-29.6,0.11,369.25
5/18/2018,2:5:48,19.75,30.2,-29.9,0.11,375.05
5/18/2018,2:10:48,19.72,29.9,-30.2,0.11,380.767
5/18/2018,2:15:48,19.05,29.9,-30.5,0.11,386.4
5/18/2018,2:20:48,19.61,29.9,-30.7,0.11,391.95
5/18/2018,2:25:48,19.1,29.9,-31,0.11,397.417
5/18/2018,2:30:48,19.3,29.9,-31.2,0.11,402.8
5/18/2018,2:35:48,18.76,29.9,-31.3,0.11,408.1
5/18/2018,2:40:48,18.62,29.9,-31.5,0.11,413.317
5/18/2018,2:45:48,18.67,29.9,-31.7,0.11,418.45
5/18/2018,2:50:48,18.94,29.9,-31.8,0.11,423.5
5/18/2018,2:55:48,18.88,29.9,-31.9,0.11,428.533
5/18/2018,3:0:48,19.01,29.9,-32,0.11,433.65
5/18/2018,3:5:48,19.26,29.9,-32,0.11,439.45
5/18/2018,3:10:48,19.39,29.9,-32.1,0.11,445.167
5/18/2018,3:15:48,19.68,29.9,-32.1,0.11,450.8
5/18/2018,3:20:48,19.72,29.9,-32.1,0.11,456.35
5/18/2018,3:25:48,19.7,29.9,-32,0.11,461.817
5/18/2018,3:30:48,19.7,29.9,-32,0.11,467.2
5/18/2018,3:35:48,19.7,29.9,-31.9,0.11,472.5
5/18/2018,3:40:48,19.44,29.9,-31.8,0.11,477.717
5/18/2018,3:45:48,18.63,29.9,-31.7,0.11,482.85
5/18/2018,3:50:48,17.76,29.9,-31.6,0.11,487.9
5/18/2018,3:55:48,17.76,29.9,-31.4,0.11,492.933
5/18/2018,4:0:48,18.16,29.9,-31.3,0.12,498.05
5/18/2018,4:5:48,18.3,29.9,-31.1,0.12,503.85
5/18/2018,4:10:48,18.66,29.9,-30.8,0.12,509.567
5/18/2018,4:15:48,17.98,29.9,-30.6,0.12,515.2
5/18/2018,4:20:48,18.77,29.9,-30.4,0.12,520.75
5/18/2018,4:25:48,18.7,30.2,-30.1,0.12,526.217
5/18/2018,4:30:48,18.96,29.9,-29.8,0.12,531.6
5/18/2018,4:35:48,19.33,29.9,-29.5,0.12,536.9
5/18/2018,4:40:48,19,29.9,-29.1,0.12,542.117
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
5.9,19.75,17.6645,18.28,13.85,29.9,32.2,30.5362,30.6,2.3,

5/18/2018 -- 5/19/2018
5/18/2018,20:15:49,7.01,32.5,31.6,0.17,0
5/18/2018,20:20:49,7.16,32.5,30.7,0.17,5.56667
5/18/2018,20:25:49,8.26,32.5,29.7,0.17,11.05
5/18/2018,20:30:49,8.27,32.5,28.8,0.17,16.45
5/18/2018,20:35:49,9.16,32.2,27.8,0.17,21.7667
5/18/2018,20:40:50,9.72,32.2,26.9,0.17,27.0167
5/18/2018,20:45:50,10.46,32.2,25.9,0.17,32.1833
5/18/2018,20:50:50,11.3,31.9,25,0.17,37.2667
5/18/2018,20:55:50,12.22,31.9,24,0.17,42.2667
5/18/2018,21:0:50,13.1,31.5,23.1,0.17,47.35
5/18/2018,21:5:50,14.1,31.9,22.1,0.17,53.1833
5/18/2018,21:10:50,14.95,31.5,21.2,0.17,58.9333
5/18/2018,21:15:50,15.73,31.5,20.3,0.17,64.6
5/18/2018,21:20:50,16.42,31.5,19.3,0.18,70.1833
5/18/2018,21:25:50,16.91,31.5,18.4,0.18,75.6833
5/18/2018,21:30:50,17.28,31.5,17.5,0.18,81.1
5/18/2018,21:35:50,17.82,31.5,16.5,0.18,86.4333
5/18/2018,21:40:50,18.09,31.5,15.6,0.18,91.6833
5/18/2018,21:45:50,18.23,31.5,14.7,0.18,96.85
5/18/2018,21:50:50,18.55,31.5,13.8,0.18,101.933
5/18/2018,21:55:50,18.27,31.5,12.9,0.18,106.933
5/18/2018,22:0:50,18.6,31.5,11.9,0.18,112.017
5/18/2018,22:5:50,16.05,31.5,11,0.18,117.85
5/18/2018,22:10:50,15.48,31.5,10.1,0.18,123.6
5/18/2018,22:15:50,16.17,31.5,9.2,0.18,129.267
5/18/2018,22:20:50,16.62,31.5,8.3,0.18,134.85
5/18/2018,22:25:50,16.54,31.5,7.4,0.18,140.35
5/18/2018,22:30:50,17.11,31.5,6.5,0.18,145.767
5/18/2018,22:35:50,17.79,31.5,5.7,0.18,151.1
5/18/2018,22:40:50,18.4,31.5,4.8,0.18,156.35
5/18/2018,22:45:50,18.01,31.5,3.9,0.18,161.517
5/18/2018,22:50:50,17.9,31.9,3,0.18,166.6
5/18/2018,22:55:50,17.61,31.9,2.2,0.18,171.6
5/18/2018,23:0:50,17.58,31.5,1.3,0.18,176.683
5/18/2018,23:5:50,17.55,31.5,0.4,0.18,182.517
5/18/2018,23:10:50,17.82,31.5,-0.4,0.18,188.267
5/18/2018,23:15:50,18.51,31.9,-1.3,0.18,193.933
5/18/2018,23:20:50,18.46,31.5,-2.1,0.18,199.517
5/18/2018,23:25:50,18.29,31.5,-2.9,0.18,205.017
5/18/2018,23:30:50,18.56,31.5,-3.8,0.18,210.433
5/18/2018,23:35:50,19.31,31.5,-4.6,0.18,215.767
5/18/2018,23:40:50,18.6,31.5,-5.4,0.18,221.017
5/18/2018,23:45:50,19.42,31.5,-6.2,0.18,226.183
5/18/2018,23:50:50,19.32,31.5,-7,0.18,231.267
5/18/2018,23:55:50,18.95,31.5,-7.8,0.18,236.267
5/19/2018,0:0:50,18.9,31.5,-8.6,0.19,241.35
5/19/2018,0:5:50,19.21,31.5,-9.4,0.19,247.183
5/19/2018,0:10:50,18.83,31.5,-10.2,0.19,252.933
5/19/2018,0:15:50,19.34,31.5,-10.9,0.19,258.6
5/19/2018,0:20:50,19.26,31.5,-11.7,0.19,264.183
5/19/2018,0:25:50,19.56,31.2,-12.4,0.19,269.683
5/19/2018,0:30:50,18.91,31.2,-13.2,0.19,275.1
5/19/2018,0:35:50,18.86,31.2,-13.9,0.19,280.433
5/19/2018,0:40:50,18.88,31.2,-14.6,0.19,285.683
5/19/2018,0:45:50,19.7,31.2,-15.3,0.19,290.85
5/19/2018,0:50:50,19.98,30.9,-16,0.19,295.933
5/19/2018,0:55:50,19.93,30.9,-16.7,0.19,300.933
5/19/2018,1:0:50,19.73,30.9,-17.4,0.19,306.017
5/19/2018,1:5:50,19.88,30.9,-18.1,0.19,311.85
5/19/2018,1:10:50,19.83,30.9,-18.8,0.19,317.6
5/19/2018,1:15:50,19.68,30.9,-19.4,0.19,323.267
5/19/2018,1:20:50,19.07,30.9,-20,0.19,328.85
5/19/2018,1:25:50,18.58,30.9,-20.7,0.19,334.35
5/19/2018,1:30:50,18.16,30.9,-21.3,0.19,339.767
5/19/2018,1:35:50,18.78,30.9,-21.9,0.19,345.1
5/19/2018,1:40:50,18.84,31.2,-22.5,0.19,350.35
5/19/2018,1:45:50,18.54,31.2,-23,0.19,355.517
5/19/2018,1:50:50,18.53,31.2,-23.6,0.19,360.6
5/19/2018,1:55:50,18.35,31.2,-24.2,0.19,365.6
5/19/2018,2:0:50,19.19,31.2,-24.7,0.19,370.683
5/19/2018,2:5:50,19.43,30.9,-25.2,0.19,376.517
5/19/2018,2:10:50,19.7,30.9,-25.7,0.19,382.267
5/19/2018,2:15:50,18.96,30.9,-26.2,0.19,387.933
5/19/2018,2:20:50,19.47,30.9,-26.7,0.19,393.517
5/19/2018,2:25:50,19.8,30.9,-27.1,0.19,399.017
5/19/2018,2:30:50,19.82,30.9,-27.6,0.19,404.433
